url,tweet_ids,author_ids,author_usernames,created_ats,url_title,tweet_count
https://twitter.com/DeFifrog1/status/1516459274033057794,[1516572047111245825],[1978953986],['DegenSpartan'],['2022-04-20T00:18:47+00:00'],,1
https://twitter.com/DegenCryptoInfo/status/1516989696366321664,[1516999793125781504],[1978953986],['DegenSpartan'],['2022-04-21T04:38:29+00:00'],,1
https://twitter.com/DegenSpartan/status/1404678851930640386,[1517029605307449344],[1978953986],['DegenSpartan'],['2022-04-21T06:36:57+00:00'],,1
https://twitter.com/DegenSpartan/status/1512979995962245120,[1517753305979834368],[1978953986],['DegenSpartan'],['2022-04-23T06:32:41+00:00'],,1
https://twitter.com/DegenSpartan/status/1515015132275175424,[1516596240922083328],[1978953986],['DegenSpartan'],['2022-04-20T01:54:55+00:00'],,1
https://twitter.com/DegenSpartan/status/1516400916710445057/photo/1,[1516400916710445057],[1978953986],['DegenSpartan'],['2022-04-19T12:58:46+00:00'],,1
https://twitter.com/DegenSpartan/status/1517029605307449344/photo/1,[1517029605307449344],[1978953986],['DegenSpartan'],['2022-04-21T06:36:57+00:00'],,1
https://twitter.com/DegenSpartan/status/1517030121219424256/photo/1,[1517030121219424256],[1978953986],['DegenSpartan'],['2022-04-21T06:39:00+00:00'],,1
https://twitter.com/DegenSpartan/status/1517042336290983937/photo/1,[1517042336290983937],[1978953986],['DegenSpartan'],['2022-04-21T07:27:32+00:00'],,1
https://twitter.com/ErikVoorhees/status/1516470892510859267/photo/1,[1516470892510859267],[61417559],['ErikVoorhees'],['2022-04-19T17:36:50+00:00'],,1
https://twitter.com/DegenSpartan/status/1517760100844584960/photo/1,[1517760100844584960],[1978953986],['DegenSpartan'],['2022-04-23T06:59:41+00:00'],,1
https://twitter.com/DegenSpartan/status/1517779457335242753/photo/1,[1517779457335242753],[1978953986],['DegenSpartan'],['2022-04-23T08:16:36+00:00'],,1
https://twitter.com/DegenSpartan/status/1517803590370623488/photo/1,[1517803590370623488],[1978953986],['DegenSpartan'],['2022-04-23T09:52:30+00:00'],,1
https://twitter.com/DegenSpartan/status/1517806162988912640/photo/1,[1517806162988912640],[1978953986],['DegenSpartan'],['2022-04-23T10:02:43+00:00'],,1
https://twitter.com/ErikVoorhees/status/1516445549553102852/photo/1,[1516445549553102852],[61417559],['ErikVoorhees'],['2022-04-19T15:56:07+00:00'],,1
https://twitter.com/ErikVoorhees/status/1516446737908436993/photo/1,[1516446737908436993],[61417559],['ErikVoorhees'],['2022-04-19T16:00:51+00:00'],,1
https://twitter.com/ErikVoorhees/status/1516468771451408384/photo/1,[1516468771451408384],[61417559],['ErikVoorhees'],['2022-04-19T17:28:24+00:00'],,1
https://twitter.com/FEhrsam/status/1516846795774586880/photo/1,[1516846795774586880],[315991624],['FEhrsam'],['2022-04-20T18:30:32+00:00'],,1
https://twitter.com/DegenSpartan/status/1517730591101177857/photo/1,[1517730591101177857],[1978953986],['DegenSpartan'],['2022-04-23T05:02:25+00:00'],,1
https://twitter.com/FUCKTWA79179293/status/1516668398603804672,[1516668923630202883],[1978953986],['DegenSpartan'],['2022-04-20T06:43:44+00:00'],,1
https://twitter.com/ForexLive/status/1516932487548702722,[1516934005685309441],[79714172],['zhusu'],['2022-04-21T00:17:04+00:00'],,1
https://twitter.com/FrankieIsLost/status/1516612002579238920,[1516613959314378756],[2844400678],['samczsun'],['2022-04-20T03:05:19+00:00'],,1
https://twitter.com/HannahDCox/status/1516152610285395976,[1516459605898846210],[61417559],['ErikVoorhees'],['2022-04-19T16:51:59+00:00'],,1
https://twitter.com/Hedgeye/status/1516837958652891138,[1516892440187318272],[2363290915],['Melt_Dem'],['2022-04-20T21:31:54+00:00'],,1
https://twitter.com/JackLipstone/status/1516820393943879686,[1516955131291791360],[1978953986],['DegenSpartan'],['2022-04-21T01:41:01+00:00'],,1
https://twitter.com/KMSmithDC/status/1487451972848394240?s=20&t=BHbq1x6uxRBA6QY7UqzQSA,[1516926942259204097],[47003920],['jchervinsky'],['2022-04-20T23:49:00+00:00'],,1
https://twitter.com/DegenSpartan/status/1517754130332516352/photo/1,[1517754130332516352],[1978953986],['DegenSpartan'],['2022-04-23T06:35:57+00:00'],,1
https://twitter.com/DegenSpartan/status/1517715792678502401/photo/1,[1517715792678502401],[1978953986],['DegenSpartan'],['2022-04-23T04:03:37+00:00'],,1
https://twitter.com/DegenSpartan/status/1517055933868023809/photo/1,[1517055933868023809],[1978953986],['DegenSpartan'],['2022-04-21T08:21:34+00:00'],,1
https://twitter.com/DegenSpartan/status/1517136522860179456/photo/1,[1517136522860179456],[1978953986],['DegenSpartan'],['2022-04-21T13:41:48+00:00'],,1
https://twitter.com/DegenSpartan/status/1517057739008397312/photo/1,[1517057739008397312],[1978953986],['DegenSpartan'],['2022-04-21T08:28:45+00:00'],,1
https://twitter.com/DegenSpartan/status/1517060721414402048/photo/1,[1517060721414402048],[1978953986],['DegenSpartan'],['2022-04-21T08:40:36+00:00'],,1
https://twitter.com/DegenSpartan/status/1517070314567790592/photo/1,[1517070314567790592],[1978953986],['DegenSpartan'],['2022-04-21T09:18:43+00:00'],,1
https://twitter.com/DegenSpartan/status/1517091290391154688/photo/1,[1517091290391154688],[1978953986],['DegenSpartan'],['2022-04-21T10:42:04+00:00'],,1
https://twitter.com/DegenSpartan/status/1517092643058200576/photo/1,[1517092643058200576],[1978953986],['DegenSpartan'],['2022-04-21T10:47:26+00:00'],,1
https://twitter.com/DegenSpartan/status/1517133237038239745/photo/1,[1517133237038239745],[1978953986],['DegenSpartan'],['2022-04-21T13:28:45+00:00'],,1
https://twitter.com/DegenSpartan/status/1517134251334209537/photo/1,[1517134251334209537],[1978953986],['DegenSpartan'],['2022-04-21T13:32:47+00:00'],,1
https://twitter.com/DegenSpartan/status/1517146464522502144/photo/1,[1517146464522502144],[1978953986],['DegenSpartan'],['2022-04-21T14:21:19+00:00'],,1
https://twitter.com/DegenSpartan/status/1517711120819421184/photo/1,[1517711120819421184],[1978953986],['DegenSpartan'],['2022-04-23T03:45:03+00:00'],,1
https://twitter.com/DegenSpartan/status/1517495167091359745/photo/1,[1517495167091359745],[1978953986],['DegenSpartan'],['2022-04-22T13:26:56+00:00'],,1
https://twitter.com/DegenSpartan/status/1517496356952473600/photo/1,[1517496356952473600],[1978953986],['DegenSpartan'],['2022-04-22T13:31:39+00:00'],,1
https://twitter.com/DegenSpartan/status/1517497566145159168,[1517715069379158016],[1978953986],['DegenSpartan'],['2022-04-23T04:00:44+00:00'],,1
https://twitter.com/DegenSpartan/status/1517503063116095488/photo/1,[1517503063116095488],[1978953986],['DegenSpartan'],['2022-04-22T13:58:18+00:00'],,1
https://twitter.com/DegenSpartan/status/1517696079080587266/photo/1,[1517696079080587266],[1978953986],['DegenSpartan'],['2022-04-23T02:45:17+00:00'],,1
https://twitter.com/DegenSpartan/status/1517700571444412416/photo/1,[1517700571444412416],[1978953986],['DegenSpartan'],['2022-04-23T03:03:08+00:00'],,1
https://twitter.com/DegenSpartan/status/1517710184076161025/photo/1,[1517710184076161025],[1978953986],['DegenSpartan'],['2022-04-23T03:41:20+00:00'],,1
https://twitter.com/Cooopahtroopa/status/1375196102396313600?s=20&t=Cmo8T1D5aTywX-NwY8ggZA,[1516598913402290184],[305830702],['Cooopahtroopa'],['2022-04-20T02:05:32+00:00'],,1
https://twitter.com/Coinsandtoken/status/1517045545889636355,[1517069730989101056],[1978953986],['DegenSpartan'],['2022-04-21T09:16:24+00:00'],,1
https://twitter.com/laurashin/status/1517611787641925634/video/1,[1517611787641925634],[26377478],['laurashin'],['2022-04-22T21:10:20+00:00'],,1
https://twitter.com/CharlotteFang77/status/1516465852178124802,[1516643393920958464],[1978953986],['DegenSpartan'],['2022-04-20T05:02:17+00:00'],,1
https://chainlist.org/,[1517508551706648578],[16709601],['lawmaster'],['2022-04-22T14:20:07+00:00'],Chainlist,1
https://cobie.substack.com/p/apecoin-and-the-death-of-staking,[1517086096173469697],[2259434528],['cobie'],['2022-04-21T10:21:26+00:00'],ApeCoin & the death of staking - Cobie,1
https://cryptome.org/2012/12/assange-crypto-arms.htm,[1516988337298763776],[79714172],['zhusu'],['2022-04-21T03:52:58+00:00'],Julian Assange: A Call to Cryptographic Arms,1
https://deadline.com/2022/04/scott-free-camila-russos-infinite-machine-1235007466/,[1517201016877461505],[421271885],['CamiRusso'],['2022-04-21T17:58:05+00:00'],‘The Infinite Machine’: Scott Free Boards Film Adaptation Of Camila Russo Book – Deadline,1
https://docs.alchemy.com/alchemy/guides/connecting-metamask-to-alchemy,[1517500644814381058],[16709601],['lawmaster'],['2022-04-22T13:48:42+00:00'],How to Speed Up MetaMask Transactions - Alchemy Documentation,1
https://docs.google.com/presentation/d/10I5nDokdO_KR94way-QfcD8ucroOLkHczSMOBWUMYME/edit,[1517455732907593729],[566534886],['hasufl'],['2022-04-22T10:50:14+00:00'],MEV Centralization in the transaction supply chain - Google Presentaties,1
https://docs.google.com/presentation/d/13q_cmaznKdAElherLI6fsBexJILYwTj2ddQlMTGUipU/edit,[1517439098604212224],[566534886],['hasufl'],['2022-04-22T09:44:08+00:00'],Why your blockchain needs an MEV solution - Google Presentaties,1
https://docs.google.com/presentation/d/18JSSeI-_mSEk6_BSkDRuZBFzOw2Hw-AYRLOYHM3bLxk/edit?usp=sharing,[1517618954965065729],[804029200315334656],['gakonst'],['2022-04-22T21:38:49+00:00'],Symbolic MEV Extraction - Google Presentaties,1
https://docs.google.com/presentation/d/1PbOaa4n42DkD2aKjawNu0qZSPTcYfPbVZ8gVE7Eazn0/edit?usp=sharing,[1517428739751170048],[804029200315334656],['gakonst'],['2022-04-22T09:02:58+00:00'],Foundry @ TrustX - Google Presentaties,1
https://dune.com/Marcov/0x-NFT-Market,[1517127433677418496],[16709601],['lawmaster'],['2022-04-21T13:05:41+00:00'],Dune,1
https://en.m.wikipedia.org/wiki/Positive_energy_theorem,[1517121285427544066],[53836928],['tarunchitra'],['2022-04-21T12:41:15+00:00'],Positive energy theorem - Wikipedia,1
https://etherscan.io/address/0x8ec7a39170cac6da9c2d06645576749ead10bc0d#tokentxnsErc721,[1515436912907104265],[3012852462],['zachxbt'],['2022-04-16T21:08:10+00:00'],,1
https://etherscan.io/address/0xf6654adf3af907a2d69e9652cf2184d5619daf4c#tokentxns,[1516423845405773833],[3012852462],['zachxbt'],['2022-04-19T14:29:53+00:00'],,1
https://etherscan.io/tx/0x8e1fa8e2c8339741e002dd9a195bed778926a96a09ab3abd503bfb2cfbc9bee7,[1516427909765947397],[3012852462],['zachxbt'],['2022-04-19T14:46:02+00:00'],,1
https://forum.sushi.com/t/moonbeam-sushiswap-proposal/375,[1517175837426077697],[1269408213876846592],['0xMaki'],['2022-04-21T16:18:02+00:00'],Moonbeam <> SushiSwap Proposal - Proposals - SushiSwap,1
https://getfoundry.sh,[1517775285311049738],[804029200315334656],['gakonst'],['2022-04-23T08:00:01+00:00'],Foundry - A blazing fast toolkit for Ethereum application development,1
https://github.com/FiloSottile/homebrew-musl-cross/blob/master/musl-cross.rb,[1517798650281439234],[804029200315334656],['gakonst'],['2022-04-23T09:32:52+00:00'],homebrew-musl-cross/musl-cross.rb at master · FiloSottile/homebrew-musl-cross · GitHub,1
https://canada-immigration-info.ca/nexus-eligibility.html,[1516258532361973770],[295218901],['VitalikButerin'],['2022-04-19T03:32:59+00:00'],NEXUS Card Eligibility Requirements,1
https://buff.ly/3rMdm6F,[1517644178615939076],[26377478],['laurashin'],['2022-04-22T23:19:03+00:00'],@laurashin | Bitski,1
https://buff.ly/3OlXi5m,[1516426406368092176],[26377478],['laurashin'],['2022-04-19T14:40:03+00:00'],@laurashin | Bitski,1
https://app.thorswap.finance/dashboard,[1516445549553102852],[61417559],['ErikVoorhees'],['2022-04-19T15:56:07+00:00'],THORSwap - Decentralised Exchange (DEX) powered by THORChain,1
http://coincenter.org/donate,[1517224601498963968],[14710235],['NeerajKA'],['2022-04-21T19:31:48+00:00'],Donate - Coin Center,1
http://docs.new,[1516851120735494147],[46332443],['KyleSamani'],['2022-04-20T18:47:43+00:00'],Google Docs: Kostenlos Dokumente online erstellen und bearbeiten,1
http://mainnet.events,[1516512502493982720],[2193616844],['twobitidiot'],['2022-04-19T20:22:10+00:00'],"
            Mainnet
    ",1
http://mev.day,[1517432664596361217],[804029200315334656],['gakonst'],['2022-04-22T09:18:34+00:00'],"Notion – The all-in-one workspace for your notes, tasks, wikis, and databases.",1
http://nft.coinbase.com/@lindaxie,[1516831605024825347],[520770492],['ljxie'],['2022-04-20T17:30:10+00:00'],@lindaxie | Coinbase NFT,1
https://andrecronje.medium.com/crypto-regulation-vs-regulated-crypto-aae56b36dcd8,[1516388544553623558],[5686612],['mayazi'],['2022-04-19T12:09:36+00:00'],"Crypto Regulation vs Regulated Crypto | by Andre Cronje | Apr, 2022 | Medium",1
https://andrecronje.medium.com/the-rise-and-fall-of-crypto-culture-3d0e6fd3e0e9,[1515957664160878592],[5686612],['mayazi'],['2022-04-18T07:37:26+00:00'],"The rise and fall of crypto culture | by Andre Cronje | Apr, 2022 | Medium",1
https://archive.ph/EiZtC,[1517152470446739456],[420308365],['nic__carter'],['2022-04-21T14:45:10+00:00'],archive.ph,1
https://buff.ly/36GunIg,[1517536367101849601],[26377478],['laurashin'],['2022-04-22T16:10:39+00:00'],"Crypto Weekly News Recap: UST, the 3rd Largest Stablecoin",1
https://archive.ph/zP0HM,[1517152470446739456],[420308365],['nic__carter'],['2022-04-21T14:45:10+00:00'],archive.ph,1
https://avc.com/2022/04/an-earth-day-message-to-the-new-york-state-legislature/,[1517530269460402177],[47003920],['jchervinsky'],['2022-04-22T15:46:25+00:00'],An Earth Day Message To The New York State Legislature - AVC,1
https://balajis.com/synthesis,[1517174980554870788],[2178012643],['balajis'],['2022-04-21T16:14:37+00:00'],Decentralizing Education with Synthesis,1
https://beaconcha.in/charts/deposits_distribution,[1516584030833152003],[2259434528],['cobie'],['2022-04-20T01:06:24+00:00'],Eth1 Deposit Addresses - Ethereum 2.0 Beacon Chain (Phase 0) Block Chain Explorer Chart - beaconcha.in - 2022,1
https://blog.gnosis.pm/owl-token-use-cases-6094027ecb37,[1517181199386656768],[1269408213876846592],['0xMaki'],['2022-04-21T16:39:20+00:00'],The Many Faces of an $OWL. An overview of how you can use $OWLâ¦ | by Gnosis | GnosisDAO,1
https://blog.malwarebytes.com/threat-intelligence/2022/01/north-koreas-lazarus-apt-leverages-windows-update-client-github-in-latest-campaign/,[1516424236113567744],[19748227],['tayvano_'],['2022-04-19T14:31:26+00:00'],403 Forbidden,1
https://blog.synthetix.io/why-optimism/,[1517229040322682880],[24809221],['kaiynne'],['2022-04-21T19:49:26+00:00'],Why Optimism?,1
https://github.com/aurafinance/aura-contracts-lite/tree/main/audits,[1517227550342369283],[1269408213876846592],['0xMaki'],['2022-04-21T19:43:31+00:00'],aura-contracts-lite/audits at main · aurafinance/aura-contracts-lite · GitHub,1
https://github.com/gakonst/ark-circom,[1517804221160214528],[804029200315334656],['gakonst'],['2022-04-23T09:55:00+00:00'],"GitHub - gakonst/ark-circom: Arkworks bindings to Circom's R1CS, for Groth16 Proof and Witness generation in Rust.",1
https://immunefi.com/,[1517689091407630336],[3012852462],['zachxbt'],['2022-04-23T02:17:31+00:00'],Immunefi,1
https://twitter.com/0xfbifemboy/status/1516579479119835139,[1516632299076558848],[53836928],['tarunchitra'],['2022-04-20T04:18:12+00:00'],,1
https://thisweekinmusicnfts.mirror.xyz/KWMXUo76OXK8JdM2EUq_lyDtHhQse354EiICRdl_50w,[1516522585676079109],[305830702],['Cooopahtroopa'],['2022-04-19T21:02:14+00:00'],This Week in Music NFTs - April 18 — This Week in Music NFTs,1
https://thisweekinmusicnfts.substack.com/,[1516598964438589446],[305830702],['Cooopahtroopa'],['2022-04-20T02:05:44+00:00'],This Week in Music NFTs | Coopahtroopa | Substack,1
https://threatpost.com/browser-in-the-browser-attack-makes-phishing-nearly-invisible/179014/,[1516812879504166913],[19748227],['tayvano_'],['2022-04-20T16:15:46+00:00'],Browser-in-the-Browser Attack Makes Phishing Nearly Invisible | Threatpost,1
https://twitter.com/0xGyver/status/1517496851708190720,[1517497370723991558],[956670268596015105],['iamDCinvestor'],['2022-04-22T13:35:41+00:00'],,1
https://twitter.com/0xMaki/status/1517175837426077697/photo/1,[1517175837426077697],[1269408213876846592],['0xMaki'],['2022-04-21T16:18:02+00:00'],,1
https://twitter.com/0x_Capital/status/1516787284548456458,[1516869603238068225],[7184612],['mdudas'],['2022-04-20T20:01:10+00:00'],,1
https://twitter.com/0xdoug/status/1516941145481396225,[1516943109049004034],[273288231],['danrobinson'],['2022-04-21T00:53:15+00:00'],,1
https://twitter.com/0xpegasusfi/status/1516478741265862657,[1516490289162362880],[24809221],['kaiynne'],['2022-04-19T18:53:54+00:00'],,1
https://status.infura.io/incidents/548jx9y0c1gt,[1517504402713575425],[19748227],['tayvano_'],['2022-04-22T14:03:38+00:00'],"Infura Status - ETH1, Palm, Optimism, Polygon, Filecoin, and Arbitrum API outage",1
https://twitter.com/AnataNFT/status/1517384567329411072,[1517489516978012162],[1978953986],['DegenSpartan'],['2022-04-22T13:04:29+00:00'],,1
https://twitter.com/Awawat_Trades/status/1510622418452480001,[1516999989305946112],[1978953986],['DegenSpartan'],['2022-04-21T04:39:16+00:00'],,1
https://twitter.com/BarrySilbert/status/1516954760716472320,[1516959784276459520],[1978953986],['DegenSpartan'],['2022-04-21T01:59:30+00:00'],,1
https://twitter.com/BitcoinMagazine/status/1516888410018963456,[1516889149474852865],[14710235],['NeerajKA'],['2022-04-20T21:18:50+00:00'],,1
https://twitter.com/Blockworks_/status/1516128639338831888,[1516468567050358785],[61417559],['ErikVoorhees'],['2022-04-19T17:27:35+00:00'],,1
https://twitter.com/BowTiedNightOwl/status/1516562033700966401,[1516584484220841986],[1978953986],['DegenSpartan'],['2022-04-20T01:08:12+00:00'],,1
https://twitter.com/CRYPTOK1RK/status/1516940267881869312,[1516942586887696385],[1978953986],['DegenSpartan'],['2022-04-21T00:51:10+00:00'],,1
https://thedefiant.io/scott-free-infinite-machine/,[1517201016877461505],[421271885],['CamiRusso'],['2022-04-21T17:58:05+00:00'],"Makers of Alien, Gladiator and Blade Runner to Produce The Infinite Machine Movie - The Defiant",1
https://solscan.io/tx/4ZXe6ibwm7sPyCK8FKNBSBsGS1XTzCbgu9EX4thWgiKQyRPeZ7iky75VhXse8zpM2dbqgLCtAryniRRQ6hmBy2Vq,[1516419840185143297],[3012852462],['zachxbt'],['2022-04-19T14:13:58+00:00'],Solscan,1
https://m.imdb.com/title/tt11214590/awards/?ref_=tt_awd,[1517206253638123520],[421271885],['CamiRusso'],['2022-04-21T18:18:53+00:00'],House of Gucci (2021)         - Awards - IMDb,1
https://neerajka.com/p/caving-to-government-censorship-as,[1517593859064274946],[14710235],['NeerajKA'],['2022-04-22T19:59:06+00:00'],Caving to government censorship as a competitive advantage ,1
https://m.youtube.com/watch?v=wfb1oyiisqs,[1516502012749254656],[3012852462],['zachxbt'],['2022-04-19T19:40:29+00:00'],LâHEURE DE LA PLS #7 - Jâatomise quelques escrocs (avec classe). - YouTube,1
https://math.uchicago.edu/~amathew/,[1516635877778337800],[53836928],['tarunchitra'],['2022-04-20T04:32:25+00:00'],"Akhil Mathew's homepage
",1
https://medium.com/@hasufly/maker-dai-stable-but-not-scalable-3107ba730484,[1516874172005298176],[566534886],['hasufl'],['2022-04-20T20:19:19+00:00'],"Maker Dai: Stable, but not scalable | by Hasu | Medium",1
https://metamask.zendesk.com/hc/en-us/articles/4867408571803-Account-Migration-Guide,[1516856126557487104],[19748227],['tayvano_'],['2022-04-20T19:07:37+00:00'],Security check,1
https://mev.day,[1516935624812482561],[804029200315334656],['gakonst'],['2022-04-21T00:23:30+00:00'],"Notion – The all-in-one workspace for your notes, tasks, wikis, and databases.",1
https://modern.finance/episode/nfts-blockchain-powered-art-trading-cards-music-and-more-with-aftab-hossain/,[1517490181410115584],[956670268596015105],['iamDCinvestor'],['2022-04-22T13:07:07+00:00'],"NFTs: Blockchain-Powered Art, Trading Cards, Music, and More with Aftab Hossain – Modern Finance – MoFi",1
https://multicoin.capital/2021/09/16/daos-manage-risk/,[1517132062662311938],[46332443],['KyleSamani'],['2022-04-21T13:24:05+00:00'],"Multicoin Capital: Protocols don’t capture value, DAOs manage risk - Multicoin Capital",1
https://nft.coinbase.com/@dcinvestor,[1516807131315556359],[956670268596015105],['iamDCinvestor'],['2022-04-20T15:52:55+00:00'],@dcinvestor | Coinbase NFT,1
https://solscan.io/account/GugU1tP7doLeTw9hQP51xRJyS8Da1fWxuiy2rVrnMD2m,[1516419840185143297],[3012852462],['zachxbt'],['2022-04-19T14:13:58+00:00'],Solscan,1
https://nft.coinbase.com/@fred,[1516846795774586880],[315991624],['FEhrsam'],['2022-04-20T18:30:32+00:00'],@fred | Coinbase NFT,1
https://nft.coinbase.com/@hasu,[1516874616861597697],[566534886],['hasufl'],['2022-04-20T20:21:05+00:00'],@hasu | Coinbase NFT,1
https://opensea.io/assets/0x674d37ac70e3a946b4a3eb85eeadf3a75407ee41/1280,[1517214297335779329],[421271885],['CamiRusso'],['2022-04-21T18:50:51+00:00'],,1
https://opensea.io/magicarp,[1516070212956827651],[3012852462],['zachxbt'],['2022-04-18T15:04:40+00:00'],,1
https://podcasts.apple.com/us/podcast/hidden-forces/id1205359334?i=1000557897142,[1516416043115237386],[420308365],['nic__carter'],['2022-04-19T13:58:52+00:00'],"
      ‎Hidden Forces: Global Food Shortages & the Need for Energy Security | Doomberg on Apple Podcasts
    ",1
https://podclips.com/ct/uwONqy,[1516598895123615748],[305830702],['Cooopahtroopa'],['2022-04-20T02:05:28+00:00'],Jesse Walden's 'Patronage Plus' Idea About NFTs - PodClips,1
https://securelist.com/the-bluenoroff-cryptocurrency-hunt-is-still-on/105488/,[1516424236113567744],[19748227],['tayvano_'],['2022-04-19T14:31:26+00:00'],The BlueNoroff cryptocurrency hunt is still on | Securelist,1
https://twitter.com/KyleSamani/status/1516791054934200320/photo/1,[1516791054934200320],[46332443],['KyleSamani'],['2022-04-20T14:49:02+00:00'],,1
https://twitter.com/LensProtocol/status/1517161476833742854,[1517162784114417666],[952921795316912133],['StaniKulechov'],['2022-04-21T15:26:09+00:00'],,1
https://twitter.com/Luke_Ethwalker/status/1517203942005903360,[1517300569706483712],[1978953986],['DegenSpartan'],['2022-04-22T00:33:40+00:00'],,1
https://twitter.com/MMKustermann/status/1517424695422992384,[1517425391845085184],[79714172],['zhusu'],['2022-04-22T08:49:40+00:00'],,1
https://twitter.com/gakonst/status/1516823770459082753/video/1,[1516823770459082753],[804029200315334656],['gakonst'],['2022-04-20T16:59:02+00:00'],,1
https://twitter.com/gakonst/status/1517432664596361217/photo/1,[1517432664596361217],[804029200315334656],['gakonst'],['2022-04-22T09:18:34+00:00'],,1
https://twitter.com/gakonst/status/1517460641526816769/photo/1,[1517460641526816769],[804029200315334656],['gakonst'],['2022-04-22T11:09:44+00:00'],,1
https://twitter.com/gakonst/status/1517775285311049738/photo/1,[1517775285311049738],[804029200315334656],['gakonst'],['2022-04-23T08:00:01+00:00'],,1
https://twitter.com/gakonst/status/1517804221160214528/photo/1,[1517804221160214528],[804029200315334656],['gakonst'],['2022-04-23T09:55:00+00:00'],,1
https://twitter.com/giancarlochaux/status/1517532318436667394,[1517580571979010049],[956670268596015105],['iamDCinvestor'],['2022-04-22T19:06:18+00:00'],,1
https://twitter.com/guilleangeris/status/1517440152368463872,[1517440283016847362],[53836928],['tarunchitra'],['2022-04-22T09:48:50+00:00'],,1
https://twitter.com/hasufl/status/1517445546776084481/photo/1,[1517445546776084481],[566534886],['hasufl'],['2022-04-22T10:09:45+00:00'],,1
https://twitter.com/haydenzadams/status/1285394514702749696,[1516388815501414405],[702654540387127296],['haydenzadams'],['2022-04-19T12:10:41+00:00'],,1
https://twitter.com/helium/status/1516811050674319363,[1516951739253022722],[46332443],['KyleSamani'],['2022-04-21T01:27:32+00:00'],,1
https://twitter.com/herbieziskend46/status/1515480385748152322,[1515605322727047168],[5686612],['mayazi'],['2022-04-17T08:17:22+00:00'],,1
https://twitter.com/homieomorphism/status/1517255362738589699,[1517434486329335810],[53836928],['tarunchitra'],['2022-04-22T09:25:48+00:00'],,1
https://twitter.com/i/spaces/1OdKrBABavXKX,[1517175841347846146],[1269408213876846592],['0xMaki'],['2022-04-21T16:18:02+00:00'],,1
https://twitter.com/i/spaces/1nAJEYRmaVRJL,[1517220880400752641],[1269408213876846592],['0xMaki'],['2022-04-21T19:17:01+00:00'],,1
https://twitter.com/i/spaces/1rmGPgmabAYKN,[1517177426052206595],[2178012643],['balajis'],['2022-04-21T16:24:20+00:00'],,1
https://twitter.com/iamDCinvestor/status/1516508007101779968?s=20&t=d0udtU0ip248igUjdpehZg,[1516511230361575433],[956670268596015105],['iamDCinvestor'],['2022-04-19T20:17:07+00:00'],,1
https://twitter.com/iamDCinvestor/status/1516532722616999938/photo/1,[1516532722616999938],[956670268596015105],['iamDCinvestor'],['2022-04-19T21:42:31+00:00'],,1
https://twitter.com/fvckrender/status/1403471996017541120,[1516908121393795072],[19748227],['tayvano_'],['2022-04-20T22:34:13+00:00'],,1
https://twitter.com/foodmasku/status/1517254049980162051,[1517257834278408194],[956670268596015105],['iamDCinvestor'],['2022-04-21T21:43:51+00:00'],,1
https://twitter.com/flynnjamm/status/1516409385815269378,[1516633428552302595],[46332443],['KyleSamani'],['2022-04-20T04:22:41+00:00'],,1
https://twitter.com/dubstard/status/1516284518877048839,[1516812874634522625],[19748227],['tayvano_'],['2022-04-20T16:15:44+00:00'],,1
https://twitter.com/darrensrs/status/1516275733290647554,[1516323134886100993],[5686612],['mayazi'],['2022-04-19T07:49:41+00:00'],,1
https://twitter.com/debussy100/status/1516553956746534913,[1516759839128666121],[7184612],['mdudas'],['2022-04-20T12:45:00+00:00'],,1
https://twitter.com/decent_dao/status/1517526302990946304,[1517530410456080391],[847882255540342784],['AriDavidPaul'],['2022-04-22T15:46:58+00:00'],,1
https://twitter.com/deitaone/status/1516070140693164034,[1516070441605025794],[5686612],['mayazi'],['2022-04-18T15:05:35+00:00'],,1
https://twitter.com/devdoteth/status/1516495730705321996,[1516808929325375490],[19748227],['tayvano_'],['2022-04-20T16:00:04+00:00'],,1
https://twitter.com/dimipast/status/1517511107262521347,[1517511828393570305],[1978953986],['DegenSpartan'],['2022-04-22T14:33:08+00:00'],,1
https://twitter.com/disclosetv/status/1517569243797196801,[1517599661586100224],[420308365],['nic__carter'],['2022-04-22T20:22:09+00:00'],,1
https://twitter.com/elonmusk/status/1517215066550116354,[1517309739834695681],[26377478],['laurashin'],['2022-04-22T01:10:06+00:00'],,1
https://twitter.com/flyingwithsara/status/1516768609619652611,[1517122142793605120],[14710235],['NeerajKA'],['2022-04-21T12:44:40+00:00'],,1
https://twitter.com/epheph/status/1485734858693378049,[1517087061622149120],[19748227],['tayvano_'],['2022-04-21T10:25:16+00:00'],,1
https://twitter.com/epolynya/status/1516962117882052608,[1517038123498098689],[804029200315334656],['gakonst'],['2022-04-21T07:10:48+00:00'],,1
https://twitter.com/eskacie/status/1516501938719780864,[1516913637281058818],[19748227],['tayvano_'],['2022-04-20T22:56:08+00:00'],,1
https://twitter.com/ethmovie/status/1517511014778310658,[1517511851923419139],[421271885],['CamiRusso'],['2022-04-22T14:33:14+00:00'],,1
https://twitter.com/fintechfrank/status/1517511646758981639,[1517516381146824704],[24809221],['kaiynne'],['2022-04-22T14:51:14+00:00'],,1
https://twitter.com/flashfish0x/status/1516378083628093447,[1516733156765978631],[566534886],['hasufl'],['2022-04-20T10:58:58+00:00'],,1
